Unnamed: 0	document_id	words	labels	sentence_id
3970	495	living	O	288
3971	495	.	O	288
3972	495	In	O	289
3973	495	the	O	289
3974	495	meantime	O	289
3975	495	,	O	289
3976	495	you	O	289
3977	495	were	O	289
3978	495	at	O	289
3979	495	work	O	289
3980	495	,	O	289
3981	495	the	O	289
3982	495	Polaks	B-PERSON	289
3983	495	brought	O	289
3984	495	in	O	289
3985	495	potatoes	O	289
3986	495	and	O	289
3987	495	all	O	289
3988	495	kinds	O	289
3989	495	of	O	289
3990	495	vegetables	O	289
3991	495	.	O	289
3992	495	Q	O	290
3993	495	:	O	290
3994	495	You	O	290
3995	495	™	O	290
3996	495	d	O	290
3997	495	steal	O	290
3998	495	them	O	290
3999	495	,	O	290
4000	495	yeah	O	290
4001	495	?	O	290
4002	495	A	O	291
4003	495	:	O	291
4004	495	You	O	291
4005	495	steal	O	291
4006	495	something	O	291
4007	495	,	O	291
4008	495	you	O	291
4009	495	brought	O	291
4010	495	home	O	291
4011	495	and	O	291
4012	495	the	O	291
4013	495	grandmother	O	291
4014	495	cooked	O	291
4015	495	it	O	291
4016	495	and	O	291
4017	495	so	O	291
4018	495	on	O	291
4019	495	and	O	291
4020	495	so	O	291
4021	495	on	O	291
4022	495	.	O	291
4023	495	You	O	292
4024	495	worked	O	292
4025	495	there	O	292
4026	495	and	O	292
4027	495	we	O	292
4028	495	built	O	292
4029	495	a	O	292
4030	495	top	O	292
4031	495	that	O	292
4032	495	thing	O	292
4033	495	also	O	292
4034	495	.	O	292
4035	495	The	O	293
4036	495	rail	O	293
4037	495	was	O	293
4038	495	going	O	293
4039	495	and	O	293
4040	495	the	O	293
4041	495	_	O	293
4042	495	_	O	293
4043	495	_	O	293
4044	495	_	O	293
4045	495	_	O	293
4046	495	_	O	293
4047	495	by	O	293
4048	495	the	O	293
4049	495	Polaks	B-ORG	293
4050	495	and	O	293
4051	495	they	O	293
4052	495	did	O	293
4053	495	that	O	293
4054	495	.	O	293
4055	495	Enough	O	294
4056	495	so	O	294
4057	495	that	O	294
4058	495	half	B-DATE	294
4059	495	a	I-DATE	294
4060	495	year	I-DATE	294
4061	495	later	I-DATE	294
4062	495	,	O	294
4063	495	they	O	294
4064	495	started	O	294
4065	495	the	O	294
4066	495	war	O	294
4067	495	so	O	294
4068	495	everything	O	294
4069	495	was	O	294
4070	495	from	O	294
4071	495	us	O	294
4072	495	.	O	294
4073	495	The	O	295
4074	495	first	B-ORDINAL	295
4075	495	station	O	295
4076	495	to	O	295
4077	495	send	O	295
4078	495	them	O	295
4079	495	the	O	295
4080	495	work	O	295
4081	495	.	O	295
4121	495	Like	O	298
4122	495	in	O	298
4123	495	1943	B-DATE	298
4124	495	,	O	298
4125	495	was	O	298
4126	495	the	O	298
4127	495	first	B-ORDINAL	298
4128	495	aus	O	298
4129	495	_	O	298
4130	495	_	O	298
4131	495	_	O	298
4132	495	_	O	298
4133	495	means	O	298
4134	495	to	O	298
4135	495	send	O	298
4136	495	away	O	298
4137	495	the	O	298
4138	495	people	O	298
4139	495	.	O	298
4223	495	They	O	302
4224	495	knocked	O	302
4225	495	on	O	302
4226	495	every	O	302
4227	495	door	O	302
4228	495	and	O	302
4229	495	th	O	302
4230	495	ey	O	302
4231	495	kicked	O	302
4232	495	them	O	302
4233	495	out	O	302
4234	495	on	O	302
4235	495	the	O	302
4236	495	square	O	302
4237	495	,	O	302
4238	495	on	O	302
4239	495	the	O	302
4240	495	school	O	302
4241	495	place	O	302
4242	495	there	O	302
4243	495	with	O	302
4244	495	Germans	B-NORP	302
4245	495	and	O	302
4246	495	Jewish	B-NORP	302
4247	495	police	O	302
4248	495	,	O	302
4249	495	Polish	B-NORP	302
4250	495	police	O	302
4251	495	around	O	302
4252	495	,	O	302
4253	495	to	O	302
4254	495	watch	O	302
4255	495	them	O	302
4256	495	who	O	302
4257	495	they	O	302
4258	495	took	O	302
4259	495	out	O	302
4260	495	.	O	302
4261	495	I	O	303
4262	495	lived	O	303
4263	495	in	O	303
4264	495	that	O	303
4265	495	house	O	303
4266	495	,	O	303
4267	495	as	O	303
4268	495	I	O	303
4269	495	said	O	303
4270	495	,	O	303
4271	495	on	O	303
4272	495	the	O	303
4273	495	other	O	303
4274	495	side	O	303
4275	495	was	O	303
4276	495	Polak	B-PERSON	303
4277	495	.	O	303
4283	495	He	O	305
4284	495	died	O	305
4285	495	right	O	305
4286	495	in	O	305
4287	495	™	O	305
4288	495	40	B-DATE	305
4289	495	which	O	305
4290	495	now	O	305
4291	495	,	O	305
4292	495	next	B-DATE	305
4293	495	month	I-DATE	305
4294	495	is	O	305
4295	495	the	O	305
4296	495	anniversary	O	305
4297	495	,	O	305
4298	495	50	B-DATE	305
4299	495	year	I-DATE	305
4300	495	,	O	305
4301	495	in	O	305
4302	495	1940	B-DATE	305
4303	495	.	O	305
4304	495	He	O	306
4305	495	says	O	306
4306	495	52	B-DATE	306
4307	495	.	O	306
4331	495	There	O	309
4332	495	was	O	309
4333	495	he	O	309
4334	495	and	O	309
4335	495	his	O	309
4336	495	wife	O	309
4337	495	,	O	309
4338	495	three	B-CARDINAL	309
4339	495	children	O	309
4340	495	.	O	309
4341	495	There	O	310
4342	495	was	O	310
4343	495	a	O	310
4344	495	brother	O	310
4345	495	-	O	310
4346	495	in	O	310
4347	495	-	O	310
4348	495	law	O	310
4349	495	.	O	310
4350	495	He	O	311
4351	495	came	O	311
4352	495	back	O	311
4353	495	from	O	311
4354	495	Brussels	B-GPE	311
4355	495	in	O	311
4356	495	™	B-DATE	311
4357	495	38	B-DATE	311
4358	495	.	O	311
4359	495	Three	B-DATE	312
4360	495	years	I-DATE	312
4361	495	he	O	312
4362	495	couldn	O	312
4363	495	™	O	312
4364	495	t	O	312
4365	495	stay	O	312
4366	495	,	O	312
4367	495	the	O	312
4368	495	war	O	312
4369	495	goes	O	312
4370	495	,	O	312
4371	495	he	O	312
4372	495	came	O	312
4373	495	back	O	312
4374	495	.	O	312
4415	495	Him	O	315
4416	495	and	O	315
4417	495	his	O	315
4418	495	son	O	315
4419	495	and	O	315
4420	495	his	O	315
4421	495	wife	O	315
4422	495	,	O	315
4423	495	and	O	315
4424	495	another	O	315
4425	495	brother	O	315
4426	495	-	O	315
4427	495	in	O	315
4428	495	-	O	315
4429	495	law	O	315
4430	495	with	O	315
4431	495	a	O	315
4432	495	son	O	315
4433	495	,	O	315
4434	495	they	O	315
4435	495	all	O	315
4436	495	took	O	315
4437	495	out	O	315
4438	495	.	O	315
4464	495	Six	B-TIME	317
4465	495	o	I-TIME	317
4466	495	™	I-TIME	317
4467	495	clock	I-TIME	317
4468	495	in	I-TIME	317
4469	495	the	I-TIME	317
4470	495	morning	I-TIME	317
4471	495	,	O	317
4472	495	they	O	317
4473	495	knocking	O	317
4474	495	on	O	317
4475	495	our	O	317
4476	495	door	O	317
4477	495	.	O	317
4478	495	My	O	318
4479	495	grandmother	O	318
4480	495	said	O	318
4481	495	,	O	318
4482	495	you	O	318
4483	495	don	O	318
4484	495	™	O	318
4485	495	t	O	318
4486	495	go	O	318
4487	495	,	O	318
4488	495	I	O	318
4489	495	™	O	318
4490	495	ll	O	318
4491	495	go	O	318
4492	495	to	O	318
4493	495	the	O	318
4494	495	door	O	318
4495	495	.	O	318
4502	495	She	O	320
4503	495	yells	O	320
4504	495	out	O	320
4505	495	,	O	320
4506	495	who	O	320
4507	495	is	O	320
4508	495	it	O	320
4509	495	,	O	320
4510	495	who	O	320
4511	495	is	O	320
4512	495	it	O	320
4513	495	?	O	320
4514	495	She	O	321
4515	495	says	O	321
4516	495	,	O	321
4517	495	mother	O	321
4518	495	-	O	321
4519	495	in	O	321
4520	495	-	O	321
4521	495	law	O	321
4522	495	in	O	321
4523	495	Jewish	B-NORP	321
4524	495	,	O	321
4525	495	schiga	O	321
4526	495	,	O	321
4527	495	it	O	321
4528	495	™	O	321
4529	495	s	O	321
4530	495	Liah	B-PERSON	321
4531	495	,	O	321
4532	495	open	O	321
4533	495	up	O	321
4534	495	.	O	321
4535	495	She	O	322
4536	495	™	O	322
4537	495	s	O	322
4538	495	crying	O	322
4539	495	.	O	322
4540	495	She	O	323
4541	495	opens	O	323
4542	495	up	O	323
4543	495	,	O	323
4544	495	she	O	323
4545	495	comes	O	323
4546	495	in	O	323
4547	495	and	O	323
4548	495	cries	O	323
4549	495	.	O	323
4550	495	They	O	324
4551	495	took	O	324
4552	495	away	O	324
4553	495	everybody	O	324
4554	495	from	O	324
4555	495	their	O	324
4556	495	house	O	324
4557	495	,	O	324
4558	495	ex	O	324
4559	495	cept	O	324
4560	495	the	O	324
4561	495	women	O	324
4562	495	,	O	324
4563	495	except	O	324
4564	495	her	O	324
4565	495	with	O	324
4566	495	the	O	324
4567	495	children	O	324
4568	495	.	O	324
4569	495	The	O	325
4570	495	sister	O	325
4571	495	,	O	325
4572	495	the	O	325
4573	495	son	O	325
4574	495	they	O	325
4575	495	took	O	325
4576	495	and	O	325
4577	495	the	O	325
4578	495	mother	O	325
4579	495	.	O	325
4580	495	They	O	326
4581	495	took	O	326
4582	495	everybody	O	326
4583	495	.	O	326
4584	495	We	O	327
4585	495	didn	O	327
4586	495	™	O	327
4587	495	t	O	327
4588	495	know	O	327
4589	495	from	O	327
4590	495	nothing	O	327
4591	495	.	O	327
4592	495	They	O	328
4593	495	didn	O	328
4594	495	™	O	328
4595	495	t	O	328
4596	495	ac	O	328
4597	495	t	O	328
4598	495	from	O	328
4599	495	under	O	328
4600	495	but	O	328
4601	495	she	O	328
4602	495	says	O	328
4603	495	it	O	328
4604	495	™	O	328
4605	495	s	O	328
4606	495	going	O	328
4607	495	on	O	328
4608	495	Œ	O	328
4609	495	renting	O	328
4610	495	people	O	328
4611	495	to	O	328
4612	495	go	O	328
4613	495	.	O	328
4647	495	I	O	331
4648	495	says	O	331
4649	495	,	O	331
4650	495	look	O	331
4651	495	if	O	331
4652	495	they	O	331
4653	495	are	O	331
4654	495	going	O	331
4655	495	to	O	331
4656	495	take	O	331
4657	495	away	O	331
4658	495	him	O	331
4659	495	_	O	331
4660	495	_	O	331
4661	495	_	O	331
4662	495	_	O	331
4663	495	_	O	331
4664	495	_	O	331
4665	495	,	O	331
4666	495	we	O	331
4667	495	all	O	331
4668	495	going	O	331
4669	495	to	O	331
4670	495	die	O	331
4671	495	from	O	331
4672	495	hunger	O	331
4673	495	.	O	331
4674	495	9If	O	332
4675	495	I	O	332
4676	495	going	O	332
4677	495	to	O	332
4678	495	be	O	332
4679	495	away	O	332
4680	495	,	O	332
4681	495	he	O	332
4682	495	™	O	332
4683	495	s	O	332
4684	495	going	O	332
4685	495	to	O	332
4686	495	be	O	332
4687	495	here	O	332
4688	495	.	O	332
4689	495	I	O	333
4690	495	was	O	333
4691	495	a	O	333
4692	495	child	O	333
4693	495	.	O	333
4694	495	They	O	334
4695	495	say	O	334
4696	495	what	O	334
4697	495	kind	O	334
4698	495	of	O	334
4699	495	business	O	334
4700	495	you	O	334
4701	495	make	O	334
4702	495	,	O	334
4703	495	you	O	334
4704	495	didn	O	334
4705	495	™	O	334
4706	495	t	O	334
4707	495	make	O	334
4708	495	business	O	334
4709	495	.	O	334
4710	495	But	O	335
4711	495	what	O	335
4712	495	he	O	335
4713	495	had	O	335
4714	495	,	O	335
4715	495	from	O	335
4716	495	the	O	335
4717	495	tailoring	O	335
4718	495	,	O	335
4719	495	from	O	335
4720	495	the	O	335
4721	495	magazines	O	335
4722	495	,	O	335
4723	495	he	O	335
4724	495	sold	O	335
4725	495	something	O	335
4726	495	.	O	335
4727	495	I	O	336
4728	495	couldn	O	336
4729	495	™	O	336
4730	495	t	O	336
4731	495	do	O	336
4732	495	it	O	336
4733	495	,	O	336
4734	495	I	O	336
4735	495	didn	O	336
4736	495	™	O	336
4737	495	t	O	336
4738	495	know	O	336
4739	495	,	O	336
4740	495	I	O	336
4741	495	was	O	336
4742	495	a	O	336
4743	495	child	O	336
4744	495	.	O	336
4745	495	I	O	337
4746	495	said	O	337
4747	495	,	O	337
4748	495	Jetma	B-PERSON	337
4749	495	,	O	337
4750	495	please	O	337
4751	495	let	O	337
4752	495	me	O	337
4753	495	go	O	337
4754	495	and	O	337
4755	495	see	O	337
4756	495	.	O	337
4757	495	Naturally	O	338
4758	495	it	O	338
4759	495	was	O	338
4760	495	going	O	338
4761	495	on	O	338
4762	495	like	O	338
4763	495	a	O	338
4764	495	stock	O	338
4765	495	market	O	338
4766	495	.	O	338
4767	495	Whoever	O	339
4768	495	gave	O	339
4769	495	money	O	339
4770	495	,	O	339
4771	495	got	O	339
4772	495	it	O	339
4773	495	.	O	339
4774	495	She	O	340
4775	495	didn	O	340
4776	495	™	O	340
4777	495	t	O	340
4778	495	give	O	340
4779	495	money	O	340
4780	495	,	O	340
4781	495	I	O	340
4782	495	went	O	340
4783	495	to	O	340
4784	495	_	O	340
4785	495	_	O	340
4786	495	_	O	340
4787	495	_	O	340
4788	495	_	O	340
4789	495	.	O	340
4790	495	She	O	341
4791	495	was	O	341
4792	495	running	O	341
4793	495	there	O	341
4794	495	and	O	341
4795	495	back	O	341
4796	495	.	O	341
4816	495	They	O	343
4817	495	took	O	343
4818	495	them	O	343
4819	495	all	O	343
4820	495	to	O	343
4821	495	the	O	343
4822	495	station	O	343
4823	495	and	O	343
4824	495	from	O	343
4825	495	there	O	343
4826	495	they	O	343
4827	495	didn	O	343
4828	495	™	O	343
4829	495	t	O	343
4830	495	know	O	343
4831	495	where	O	343
4832	495	.	O	343
4846	495	They	O	345
4847	495	separate	O	345
4848	495	them	O	345
4849	495	into	O	345
4850	495	two	B-CARDINAL	345
4851	495	camps	O	345
4852	495	.	O	345
4871	495	It	O	347
4872	495	was	O	347
4873	495	near	O	347
4874	495	the	O	347
4875	495	Russian	B-NORP	347
4876	495	border	O	347
4877	495	which	O	347
4878	495	before	O	347
4879	495	the	O	347
4880	495	war	O	347
4881	495	was	O	347
4882	495	there	O	347
4883	495	.	O	347
4884	495	I	O	348
4885	495	would	O	348
4886	495	say	O	348
4887	495	,	O	348
4888	495	very	O	348
4889	495	big	O	348
4890	495	jails	O	348
4891	495	from	O	348
4892	495	the	O	348
4893	495	Polaks	B-NORP	348
4894	495	.	O	348
4895	495	They	O	349
4896	495	called	O	349
4897	495	it	O	349
4898	495	Ka	O	349
4899	495	_	O	349
4900	495	_	O	349
4901	495	_	O	349
4902	495	_	O	349
4903	495	_	O	349
4904	495	.	O	349
4905	495	There	O	350
4906	495	they	O	350
4907	495	send	O	350
4908	495	away	O	350
4909	495	like	O	350
4910	495	spies	O	350
4911	495	or	O	350
4912	495	whoever	O	350
4913	495	didn	O	350
4914	495	™	O	350
4915	495	t	O	350
4916	495	make	O	350
4917	495	right	O	350
4918	495	business	O	350
4919	495	or	O	350
4920	495	didn	O	350
4921	495	™	O	350
4922	495	t	O	350
4923	495	pay	O	350
4924	495	taxes	O	350
4925	495	Œ	O	350
4926	495	there	O	350
4927	495	they	O	350
4928	495	land	O	350
4929	495	.	O	350
4930	495	Well	O	351
4931	495	,	O	351
4932	495	you	O	351
4933	495	start	O	351
4934	495	with	O	351
4935	495	some	O	351
4936	495	people	O	351
4937	495	with	O	351
4938	495	a	O	351
4939	495	horse	O	351
4940	495	and	O	351
4941	495	carriage	O	351
4942	495	,	O	351
4943	495	they	O	351
4944	495	went	O	351
4945	495	there	O	351
4946	495	.	O	351
4981	495	They	O	354
4982	495	came	O	354
4983	495	t	O	354
4984	495	o	O	354
4985	495	,	O	354
4986	495	hey	O	354
4987	495	,	O	354
4988	495	you	O	354
4989	495	little	O	354
4990	495	guy	O	354
4991	495	,	O	354
4992	495	you	O	354
4993	495	going	O	354
4994	495	to	O	354
4995	495	change	O	354
4996	495	?	O	354
5004	495	After	O	356
5005	495	six	B-DATE	356
5006	495	weeks	I-DATE	356
5007	495	,	O	356
5008	495	I	O	356
5009	495	changed	O	356
5010	495	him	O	356
5011	495	.	O	356
5012	495	This	O	357
5013	495	was	O	357
5014	495	like	O	357
5015	495	forced	O	357
5016	495	labor	O	357
5017	495	.	O	357
5036	495	The	O	359
5037	495	water	O	359
5038	495	was	O	359
5039	495	straight	O	359
5040	495	out	O	359
5041	495	of	O	359
5042	495	the	O	359
5043	495	river	O	359
5044	495	,	O	359
5045	495	which	O	359
5046	495	is	O	359
5047	495	going	O	359
5048	495	a	O	359
5049	495	little	O	359
5050	495	river	O	359
5051	495	to	O	359
5052	495	the	O	359
5053	495	big	O	359
5054	495	river	O	359
5055	495	,	O	359
5056	495	the	O	359
5057	495	Bok	B-LOC	359
5058	495	,	O	359
5059	495	which	O	359
5060	495	was	O	359
5061	495	the	O	359
5062	495	border	O	359
5063	495	between	O	359
5064	495	Russia	B-GPE	359
5065	495	and	O	359
5066	495	Germany	B-GPE	359
5067	495	.	O	359
5068	495	The	O	360
5069	495	water	O	360
5070	495	was	O	360
5071	495	so	O	360
5072	495	Œ	O	360
5073	495	you	O	360
5074	495	went	O	360
5075	495	into	O	360
5076	495	the	O	360
5077	495	water	O	360
5078	495	,	O	360
5079	495	pieces	O	360
5080	495	of	O	360
5081	495	your	O	360
5082	495	foot	O	360
5083	495	fell	O	360
5084	495	out	O	360
5085	495	like	O	360
5086	495	.	O	360
5087	495	Q	O	361
5088	495	:	O	361
5089	495	From	O	361
5090	495	the	O	361
5091	495	water	O	361
5092	495	?	O	361
5093	495	A	O	362
5094	495	:	O	362
5095	495	From	O	362
5096	495	the	O	362
5097	495	waters	O	362
5098	495	--	O	362
5099	495	something	O	362
5100	495	like	O	362
5101	495	.	O	362
5102	495	Th	O	363
5103	495	e	O	363
5104	495	air	O	363
5105	495	it	O	363
5106	495	was	O	363
5107	495	so	O	363
5108	495	light	O	363
5109	495	,	O	363
5110	495	you	O	363
5111	495	could	O	363
5112	495	have	O	363
5113	495	pulled	O	363
5114	495	down	O	363
5115	495	so	O	363
5116	495	much	O	363
5117	495	and	O	363
5118	495	I	O	363
5119	495	was	O	363
5120	495	working	O	363
5121	495	there	O	363
5122	495	.	O	363
5138	495	Every	O	365
5139	495	month	O	365
5140	495	,	O	365
5141	495	like	O	365
5142	495	say	O	365
5143	495	,	O	365
5144	495	came	O	365
5145	495	a	O	365
5146	495	horse	O	365
5147	495	and	O	365
5148	495	carriage	O	365
5149	495	with	O	365
5150	495	food	O	365
5151	495	for	O	365
5152	495	me	O	365
5153	495	for	O	365
5154	495	this	O	365
5155	495	,	O	365
5156	495	because	O	365
5157	495	they	O	365
5158	495	were	O	365
5159	495	home	O	365
5160	495	.	O	365
5161	495	Came	O	366
5162	495	in	O	366
5163	495	November	B-DATE	366
5164	495	instead	O	366
5165	495	to	O	366
5166	495	--	O	366
5167	495	we	O	366
5168	495	thought	O	366
5169	495	we	O	366
5170	495	going	O	366
5171	495	to	O	366
5172	495	go	O	366
5173	495	home	O	366
5174	495	,	O	366
5175	495	we	O	366
5176	495	heard	O	366
5177	495	rumors	O	366
5178	495	that	O	366
5179	495	they	O	366
5180	495	were	O	366
5181	495	going	O	366
5182	495	to	O	366
5183	495	take	O	366
5184	495	us	O	366
5185	495	to	O	366
5186	495	the	O	366
5187	495	forest	O	366
5188	495	now	O	366
5189	495	to	O	366
5190	495	chop	O	366
5191	495	woods	O	366
5192	495	.	O	366
5193	495	He	O	367
5194	495	heard	O	367
5195	495	that	O	367
5196	495	,	O	367
5197	495	he	O	367
5198	495	paid	O	367
5199	495	off	O	367
5200	495	for	O	367
5201	495	me	O	367
5202	495	and	O	367
5203	495	I	O	367
5204	495	should	O	367
5205	495	come	O	367
5206	495	home	O	367
5207	495	.	O	367
5208	495	That	O	368
5209	495	was	O	368
5210	495	already	O	368
5211	495	November	B-DATE	368
5212	495	.	O	368
5220	495	A	O	370
5221	495	:	O	370
5222	495	Yeah	O	370
5223	495	.	O	370
5224	495	Then	O	371
5225	495	I	O	371
5226	495	don	O	371
5227	495	™	O	371
5228	495	t	O	371
5229	495	remember	O	371
5230	495	exactly	O	371
5231	495	the	O	371
5232	495	date	O	371
5233	495	;	O	371
5234	495	they	O	371
5235	495	knocked	O	371
5236	495	at	O	371
5237	495	the	O	371
5238	495	doors	O	371
5239	495	on	O	371
5240	495	a	B-DATE	371
5241	495	Sunday	I-DATE	371
5242	495	and	O	371
5243	495	all	O	371
5244	495	out	O	371
5245	495	on	O	371
5246	495	the	O	371
5247	495	market	O	371
5248	495	.	O	371
5249	495	I	O	372
5250	495	don	O	372
5251	495	™	O	372
5252	495	t	O	372
5253	495	remember	O	372
5254	495	whether	O	372
5255	495	this	O	372
5256	495	was	O	372
5257	495	--	O	372
5258	495	no	O	372
5259	495	,	O	372
5260	495	this	O	372
5261	495	was	O	372
5262	495	after	O	372
5263	495	.	O	372
5276	495	This	O	374
5277	495	wasn	O	374
5278	495	™	O	374
5279	495	t	O	374
5280	495	1943	B-DATE	374
5281	495	.	O	374
5282	495	This	O	375
5283	495	was	O	375
5284	495	™	B-DATE	375
5285	495	41	B-DATE	375
5286	495	,	O	375
5287	495	the	O	375
5288	495	story	O	375
5289	495	what	O	375
5290	495	I	O	375
5291	495	told	O	375
5292	495	you	O	375
5293	495	.	O	375
5294	495	Q	O	376
5295	495	:	O	376
5296	495	The	O	376
5297	495	one	O	376
5298	495	you	O	376
5299	495	just	O	376
5300	495	told	O	376
5301	495	me	O	376
5302	495	was	O	376
5303	495	in	O	376
5304	495	™	B-DATE	376
5305	495	41	B-DATE	376
5306	495	?	O	376
5307	495	A	O	377
5308	495	:	O	377
5309	495	Forty	B-DATE	377
5310	495	-	I-DATE	377
5311	495	one	I-DATE	377
5312	495	.	O	377
5313	495	Q	O	378
5314	495	:	O	378
5315	495	Was	O	378
5316	495	that	O	378
5317	495	before	O	378
5318	495	Œ	O	378
5319	495	that	O	378
5320	495	was	O	378
5321	495	right	O	378
5322	495	afte	O	378
5323	495	r	O	378
5324	495	the	O	378
5325	495	war	O	378
5326	495	with	O	378
5327	495	the	B-GPE	378
5328	495	Soviet	I-GPE	378
5329	495	Union	I-GPE	378
5330	495	started	O	378
5331	495	?	O	378
5332	495	A	O	379
5333	495	:	O	379
5334	495	No	O	379
5335	495	,	O	379
5336	495	that	O	379
5337	495	was	O	379
5338	495	1940	B-DATE	379
5339	495	.	O	379
5340	495	10	O	380
5341	495	Q	O	380
5342	495	:	O	380
5343	495	Forty	B-CARDINAL	380
5344	495	.	O	380
5359	495	A	O	382
5360	495	:	O	382
5361	495	Right	O	382
5362	495	,	O	382
5363	495	right	O	382
5364	495	.	O	382
5378	495	This	O	385
5379	495	was	O	385
5380	495	in	O	385
5381	495	1940	B-DATE	385
5382	495	.	O	385
5383	495	Grandfather	O	386
5384	495	died	O	386
5385	495	the	B-DATE	386
5386	495	beginning	I-DATE	386
5387	495	of	I-DATE	386
5388	495	1940	I-DATE	386
5389	495	.	O	386
5390	495	This	O	387
5391	495	was	O	387
5392	495	1940	B-DATE	387
5393	495	,	O	387
5394	495	Easter	B-DATE	387
5395	495	time	O	387
5396	495	.	O	387
5397	495	We	O	388
5398	495	came	O	388
5399	495	home	O	388
5400	495	in	O	388
5401	495	1940	B-DATE	388
5402	495	,	O	388
5403	495	the	B-DATE	388
5404	495	end	I-DATE	388
5405	495	of	I-DATE	388
5406	495	1940	I-DATE	388
5407	495	.	O	388
5408	495	Then	O	389
5409	495	in	O	389
5410	495	1941	B-DATE	389
5411	495	--	O	389
5412	495	.	O	389
5423	495	Was	O	391
5424	495	there	O	391
5425	495	a	O	391
5426	495	ghetto	O	391
5427	495	--	O	391
5428	495	when	O	391
5429	495	they	O	391
5430	495	came	O	391
5431	495	in	O	391
5432	495	,	O	391
5433	495	the	O	391
5434	495	Germans	B-NORP	391
5435	495	came	O	391
5436	495	in	O	391
5437	495	to	O	391
5438	495	your	O	391
5439	495	town	O	391
5440	495	--	O	391
5441	495	did	O	391
5442	495	they	O	391
5443	495	set	O	391
5444	495	up	O	391
5445	495	a	O	391
5446	495	ghetto	O	391
5447	495	immediately	O	391
5448	495	?	O	391
5449	495	A	O	392
5450	495	:	O	392
5451	495	Not	O	392
5452	495	yet	O	392
5453	495	.	O	392
5454	495	Q	O	393
5455	495	:	O	393
5456	495	Not	O	393
5457	495	yet	O	393
5458	495	?	O	393
5459	495	Okay	O	394
5460	495	.	O	394
5461	495	A	O	395
5462	495	:	O	395
5463	495	I	O	395
5464	495	will	O	395
5465	495	come	O	395
5466	495	to	O	395
5467	495	it	O	395
5468	495	,	O	395
5469	495	not	O	395
5470	495	yet	O	395
5471	495	.	O	395
5472	495	This	O	396
5473	495	wa	O	396
5474	495	s	O	396
5475	495	1940	B-DATE	396
5476	495	.	O	396
5477	495	In	O	397
5478	495	1941	B-DATE	397
5479	495	,	O	397
5480	495	in	O	397
5481	495	March	B-DATE	397
5482	495	,	I-DATE	397
5483	495	April	I-DATE	397
5484	495	,	O	397
5485	495	they	O	397
5486	495	knocked	O	397
5487	495	at	O	397
5488	495	every	O	397
5489	495	door	O	397
5490	495	,	O	397
5491	495	it	O	397
5492	495	was	O	397
5493	495	on	O	397
5494	495	a	B-DATE	397
5495	495	Sunday	I-DATE	397
5496	495	,	O	397
5497	495	I	O	397
5498	495	think	O	397
5499	495	.	O	397
5500	495	They	O	398
5501	495	took	O	398
5502	495	us	O	398
5503	495	out	O	398
5504	495	on	O	398
5505	495	the	O	398
5506	495	market	O	398
5507	495	.	O	398
5508	495	Everybody	O	399
5509	495	.	O	399
5510	495	What	O	400
5511	495	can	O	400
5512	495	you	O	400
5513	495	take	O	400
5514	495	with	O	400
5515	495	you	O	400
5516	495	?	O	400
5517	495	My	O	401
5518	495	grandmother	O	401
5519	495	she	O	401
5520	495	had	O	401
5521	495	to	O	401
5522	495	take	O	401
5523	495	--	O	401
5524	495	whatever	O	401
5525	495	she	O	401
5526	495	took	O	401
5527	495	with	O	401
5528	495	her	O	401
5529	495	,	O	401
5530	495	how	O	401
5531	495	you	O	401
5532	495	call	O	401
5533	495	it	O	401
5534	495	when	O	401
5535	495	you	O	401
5536	495	die	O	401
5537	495	?	O	401
5538	495	A	O	402
5539	495	shroud	O	402
5540	495	,	O	402
5541	495	that	O	402
5542	495	™	O	402
5543	495	s	O	402
5544	495	what	O	402
5545	495	she	O	402
5546	495	had	O	402
5547	495	with	O	402
5548	495	her	O	402
5549	495	because	O	402
5550	495	she	O	402
5551	495	wasn	O	402
5552	495	™	O	402
5553	495	t	O	402
5554	495	as	O	402
5555	495	committed	O	402
5556	495	and	O	402
5557	495	that	O	402
5558	495	™	O	402
5559	495	s	O	402
5560	495	what	O	402
5561	495	she	O	402
5562	495	had	O	402
5563	495	with	O	402
5564	495	her	O	402
5565	495	.	O	402
5584	495	Here	O	404
5585	495	,	O	404
5586	495	over	O	404
5587	495	this	O	404
5588	495	goes	O	404
5589	495	on	O	404
5590	495	a	O	404
5591	495	stock	O	404
5592	495	market	O	404
5593	495	,	O	404
5594	495	a	O	404
5595	495	bazaar	O	404
5596	495	.	O	404
5628	495	He	O	406
5629	495	said	O	406
5630	495	no	O	406
5631	495	.	O	406
5632	495	What	O	407
5633	495	,	O	407
5634	495	what	O	407
5635	495	nobody	O	407
5636	495	knew	O	407
5637	495	.	O	407
5667	495	We	O	409
5668	495	came	O	409
5669	495	to	O	409
5670	495	the	O	409
5671	495	railroad	O	409
5672	495	station	O	409
5673	495	and	O	409
5674	495	sta	O	409
5675	495	nding	O	409
5676	495	there	O	409
5677	495	by	O	409
5678	495	the	O	409
5679	495	railroad	O	409
5680	495	station	O	409
5681	495	and	O	409
5682	495	they	O	409
5683	495	start	O	409
5684	495	sorteering	O	409
5685	495	,	O	409
5686	495	sort	O	409
5687	495	-	O	409
5688	495	like	O	409
5689	495	.	O	409
5705	495	We	O	411
5706	495	called	O	411
5707	495	him	O	411
